id,chipset,memory_gb,core_clock_mhz,boost_clock_mhz,length_mm,tdp,recommended_psu_watts,performance,product_fk
676,NVIDIA GeForce RTX 3060 Ti,8,1410,1680,256.5,200,550,923,2365
677,NVIDIA GeForce RTX 3060 Ti,8,1410,1710,299,200,550,923,2366
678,NVIDIA GeForce RTX 3060 Ti,8,1410,1710,299,200,550,923,2367
679,NVIDIA GeForce RTX 3060 Ti,8,1410,1800,290,200,550,923,2368
680,NVIDIA GeForce RTX 3060 Ti,8,1410,1665,242,200,550,923,2369
681,NVIDIA GeForce RTX 3060 Ti,8,1410,1695,242,200,550,923,2370
682,NVIDIA GeForce RTX 3060 Ti,8,1410,1740,282,200,550,923,2371
683,NVIDIA GeForce RTX 3060 Ti,8,1410,1770,286,200,550,923,2372
684,NVIDIA GeForce RTX 3060 Ti,8,1665,1755,281,200,550,923,2373
685,NVIDIA GeForce RTX 3060 Ti,8,1410,1725,300,200,550,923,2374
686,NVIDIA GeForce RTX 3060 Ti,8,1410,1665,240,200,550,923,2375
687,NVIDIA GeForce RTX 3060 Ti,8,1410,1680,240,200,550,923,2376
688,NVIDIA GeForce RTX 3060 Ti,8,1410,1680,256.5,200,550,923,2377
689,NVIDIA GeForce RTX 3060 Ti,8,1410,1710,299,200,550,923,2378
690,NVIDIA GeForce RTX 3060 Ti,8,1410,1710,299,200,550,923,2379
691,NVIDIA GeForce RTX 3060 Ti,8,1410,1755,323,200,550,923,2380
692,NVIDIA GeForce RTX 3060 Ti,8,1410,1830,323,200,550,923,2381
693,NVIDIA GeForce RTX 3060 Ti,8,1410,1665,230,200,550,923,2382
694,NVIDIA GeForce RTX 3060 Ti,8,1410,1695,230,200,550,923,2383
695,NVIDIA GeForce RTX 3060 Ti,8,1410,1665,232,200,550,923,2384
696,NVIDIA GeForce RTX 3060 Ti,8,1410,1695,232,200,550,923,2385
697,NVIDIA GeForce RTX 3060 Ti,8,1410,1665,316,200,550,923,2386
698,NVIDIA GeForce RTX 3060 Ti,8,1410,1695,316,200,550,923,2387
699,NVIDIA GeForce RTX 3060 Ti,8,1410,1670,242,200,550,923,2388
700,NVIDIA GeForce RTX 3060 Ti,8,1410,1665,247,200,550,923,2389
701,NVIDIA GeForce RTX 3060 Ti,8,1410,1695,247,200,550,923,2390
702,NVIDIA GeForce RTX 3060 Ti,8,1410,1665,294,200,550,923,2391
703,NVIDIA GeForce RTX 3060 Ti,8,1410,1800,294,200,550,923,2392
704,NVIDIA GeForce RTX 3060 Ti,8,1410,1665,250.952,200,550,923,2393
705,NVIDIA GeForce RTX 3060 Ti,8,1410,1665,246.888,200,550,923,2394
706,NVIDIA GeForce RTX 3060 Ti,8,1410,1665,222.1,200,550,923,2395
707,NVIDIA GeForce RTX 3060 Ti,8,1410,1695,222.1,200,550,923,2396
708,NVIDIA GeForce RTX 3070,8,1500,1755,267,220,550,1014,2397
709,NVIDIA GeForce RTX 3070,8,1500,1755,267,220,550,1014,2398
710,NVIDIA GeForce RTX 3070,8,1500,1845,275,220,550,1014,2399
711,NVIDIA GeForce RTX 3070,8,1500,1905,318.5,220,550,1014,2400
712,NVIDIA GeForce RTX 3070,8,1500,1755,318.5,220,550,1014,2401
713,NVIDIA GeForce RTX 3070,8,1500,1755,299.9,220,550,1014,2402
714,NVIDIA GeForce RTX 3070,8,1500,1815,315.5,220,550,1014,2403
715,NVIDIA GeForce RTX 3070,8,1500,1770,299.974,220,550,1014,2404
716,NVIDIA GeForce RTX 3070,8,1500,1815,299.974,220,550,1014,2405
717,NVIDIA GeForce RTX 3070,8,1500,1725,285.242,220,550,1014,2406
718,NVIDIA GeForce RTX 3070,8,1500,1725,285.242,220,550,1014,2407
719,NVIDIA GeForce RTX 3070,8,1500,1770,285.242,220,550,1014,2408
720,NVIDIA GeForce RTX 3070,8,1500,1785,299,220,550,1014,2409
721,NVIDIA GeForce RTX 3070,8,1500,1785,330,220,550,1014,2410
722,NVIDIA GeForce RTX 3070,8,1500,1785,330,220,550,1014,2411
723,NVIDIA GeForce RTX 3070,8,1500,1785,299,220,550,1014,2412
724,NVIDIA GeForce RTX 3070,8,1500,1725,329,220,550,1014,2413
725,NVIDIA GeForce RTX 3070,8,1500,1845,290,220,550,1014,2414
726,NVIDIA GeForce RTX 3070,8,1500,1725,282,220,550,1014,2415
727,NVIDIA GeForce RTX 3070,8,1500,1770,282,220,550,1014,2416
728,NVIDIA GeForce RTX 3070,8,1500,1815,286,220,550,1014,2417
729,NVIDIA GeForce RTX 3070,8,1500,1815,286,220,550,1014,2418
730,NVIDIA GeForce RTX 3070,8,1500,1785,300,220,550,1014,2419
731,NVIDIA GeForce RTX 3070,8,1500,1785,300,220,550,1014,2420
732,NVIDIA GeForce RTX 3070,8,1500,1785,299,220,550,1014,2421
733,NVIDIA GeForce RTX 3070,8,1500,1785,330,220,550,1014,2422
734,NVIDIA GeForce RTX 3070,8,1500,1740,329,220,550,1014,2423
735,NVIDIA GeForce RTX 3070,8,1500,1830,323,220,550,1014,2424
736,NVIDIA GeForce RTX 3070,8,1500,1845,335,220,550,1014,2425
737,NVIDIA GeForce RTX 3070,8,1500,1920,335,220,550,1014,2426
738,NVIDIA GeForce RTX 3070,8,1500,1725,232,220,550,1014,2427
739,NVIDIA GeForce RTX 3070,8,1500,1755,232,220,550,1014,2428
740,NVIDIA GeForce RTX 3070,8,1500,1725,305,220,550,1014,2429
741,NVIDIA GeForce RTX 3070,8,1500,1755,305,220,550,1014,2430
742,NVIDIA GeForce RTX 3070,8,1500,1730,242,220,550,1014,2431
743,NVIDIA GeForce RTX 3070,8,1500,1725,304,220,550,1014,2432
744,NVIDIA GeForce RTX 3070,8,1500,1725,304,220,550,1014,2433
745,NVIDIA GeForce RTX 3070,8,1500,1725,294,220,550,1014,2434
746,NVIDIA GeForce RTX 3070,8,1500,1770,294,220,550,1014,2435
747,NVIDIA GeForce RTX 3070,8,1500,1725,294,220,550,1014,2436
748,NVIDIA GeForce RTX 3070,8,1500,1815,294,220,550,1014,2437
749,NVIDIA GeForce RTX 3070,8,1500,1725,264.922,220,550,1014,2438
750,NVIDIA GeForce RTX 3070,8,1500,1725,293.878,220,550,1014,2439
751,NVIDIA GeForce RTX 3070,8,1500,1785,291.2,220,550,1014,2440
752,NVIDIA GeForce RTX 3070,8,1500,1725,231.9,220,550,1014,2441
753,NVIDIA GeForce RTX 3070,8,1500,1755,231.9,220,550,1014,2442
754,NVIDIA GeForce RTX 3080,10,1440,1935,318.5,320,700,1315,2443
755,NVIDIA GeForce RTX 3080,10,1440,1740,318.5,320,700,1315,2444
756,NVIDIA GeForce RTX 3080,10,1440,1935,318.5,320,700,1315,2445
757,NVIDIA GeForce RTX 3080,10,1440,1740,299.9,320,700,1315,2446
758,NVIDIA GeForce RTX 3080,10,1440,1725,299.9,320,700,1315,2447
759,NVIDIA GeForce RTX 3080,10,1440,1740,268,320,700,1315,2448
760,NVIDIA GeForce RTX 3080,10,1440,1755,300,320,700,1315,2449
761,NVIDIA GeForce RTX 3080,10,1440,1800,300,320,700,1315,2450
762,NVIDIA GeForce RTX 3080,10,1440,1800,288.9,320,700,1315,2451
763,NVIDIA GeForce RTX 3080,10,1440,1710,285.37,320,700,1315,2452
764,NVIDIA GeForce RTX 3080,10,1440,1710,285.37,320,700,1315,2453
765,NVIDIA GeForce RTX 3080,10,1440,1755,285.37,320,700,1315,2454
766,NVIDIA GeForce RTX 3080,10,1440,1800,262.8,320,700,1315,2455
767,NVIDIA GeForce RTX 3080,10,1440,1755,330,320,700,1315,2456
768,NVIDIA GeForce RTX 3080,10,1440,1725,329,320,700,1315,2457
769,NVIDIA GeForce RTX 3080,10,1440,1725,319,320,700,1315,2458
770,NVIDIA GeForce RTX 3080,10,1710,1905,319,320,700,1315,2459
771,NVIDIA GeForce RTX 3080,10,1440,1845,252,320,700,1315,2460
772,NVIDIA GeForce RTX 3080,10,1440,1755,320,320,700,1315,2461
773,NVIDIA GeForce RTX 3080,10,1440,1800,320,320,700,1315,2462
774,NVIDIA GeForce RTX 3080,10,1710,1800,267,320,700,1315,2463
775,NVIDIA GeForce RTX 3080,10,1440,1800,320,320,700,1315,2464
776,NVIDIA GeForce RTX 3080,10,1440,1770,300,320,700,1315,2465
777,NVIDIA GeForce RTX 3080,10,1440,1770,330,320,700,1315,2466
778,NVIDIA GeForce RTX 3080,10,1440,1725,329,320,700,1315,2467
779,NVIDIA GeForce RTX 3080,10,1440,1920,323,320,700,1315,2468
780,NVIDIA GeForce RTX 3080,10,1440,1920,323,320,700,1315,2469
781,NVIDIA GeForce RTX 3080,10,1440,1830,336,320,700,1315,2470
782,NVIDIA GeForce RTX 3080,10,1440,1920,336,320,700,1315,2471
783,NVIDIA GeForce RTX 3080,10,1440,1920,305,320,700,1315,2472
784,NVIDIA GeForce RTX 3080,10,1440,1920,305,320,700,1315,2473
785,NVIDIA GeForce RTX 3080,10,1440,1710,285,320,700,1315,2474
786,NVIDIA GeForce RTX 3080,10,1440,1755,304,320,700,1315,2475
787,NVIDIA GeForce RTX 3080,10,1440,1710,294,320,700,1315,2476
788,NVIDIA GeForce RTX 3080,10,1440,1740,294,320,700,1315,2477
789,NVIDIA GeForce RTX 3080,10,1440,1710,293.878,320,700,1315,2478
790,NVIDIA GeForce RTX 3080,10,1440,1770,317.8,320,700,1315,2479
791,NVIDIA GeForce RTX 3080,10,1440,1710,317.8,320,700,1315,2480
792,NVIDIA GeForce RTX 3080,10,1440,1725,317.8,320,700,1315,2481
793,NVIDIA GeForce RTX 3090,24,1400,1890,318.5,350,750,1458,2482
794,NVIDIA GeForce RTX 3090,24,1400,1725,318.5,350,750,1458,2483
795,NVIDIA GeForce RTX 3090,24,1400,1890,318.5,350,750,1458,2484
796,NVIDIA GeForce RTX 3090,24,1400,1725,299.9,350,750,1458,2485
797,NVIDIA GeForce RTX 3090,24,1400,1710,299.9,350,750,1458,2486
798,NVIDIA GeForce RTX 3090,24,1400,1725,268,350,750,1458,2487
799,NVIDIA GeForce RTX 3090,24,1400,1740,300,350,750,1458,2488
800,NVIDIA GeForce RTX 3090,24,1400,1800,300,350,750,1458,2489
801,NVIDIA GeForce RTX 3090,24,1400,1800,288.9,350,750,1458,2490
802,NVIDIA GeForce RTX 3090,24,1400,1920,288.9,350,750,1458,2491
803,NVIDIA GeForce RTX 3090,24,1400,1695,285,350,750,1458,2492
804,NVIDIA GeForce RTX 3090,24,1400,1695,285,350,750,1458,2493
805,NVIDIA GeForce RTX 3090,24,1400,1725,285,350,750,1458,2494
806,NVIDIA GeForce RTX 3090,24,1400,1725,262.8,350,750,1458,2495
807,NVIDIA GeForce RTX 3090,24,1400,1740,304,350,750,1458,2496
808,NVIDIA GeForce RTX 3090,24,1400,1845,304,350,750,1458,2497
809,NVIDIA GeForce RTX 3090,24,1400,1695,294,350,750,1458,2498
810,NVIDIA GeForce RTX 3090,24,1400,1725,294,350,750,1458,2499
811,NVIDIA GeForce RTX 3090,24,1400,1755,330,350,750,1458,2500
812,NVIDIA GeForce RTX 3090,24,1400,1695,329,350,750,1458,2501
813,NVIDIA GeForce RTX 3090,24,1400,1785,319,350,750,1458,2502
814,NVIDIA GeForce RTX 3090,24,1400,1860,319,350,750,1458,2503
815,NVIDIA GeForce RTX 3090,24,1400,1785,252,350,750,1458,2504
816,NVIDIA GeForce RTX 3090,24,1400,1755,320,350,750,1458,2505
817,NVIDIA GeForce RTX 3090,24,1400,1695,267,350,750,1458,2506
818,NVIDIA GeForce RTX 3090,24,1400,1755,320,350,750,1458,2507
819,NVIDIA GeForce RTX 3090,24,1400,1755,330,350,750,1458,2508
820,NVIDIA GeForce RTX 3090,24,1400,1710,329,350,750,1458,2509
821,NVIDIA GeForce RTX 3090,24,1400,1710,335,350,750,1458,2510
822,NVIDIA GeForce RTX 3090,24,1400,1710,335,350,750,1458,2511
823,NVIDIA GeForce RTX 3090,24,1400,1875,336,350,750,1458,2512
824,NVIDIA GeForce RTX 3090,24,1400,1710,305,350,750,1458,2513
825,NVIDIA GeForce RTX 3090,24,1400,1710,305,350,750,1458,2514
826,NVIDIA GeForce RTX 3090,24,1395,1695,313,350,750,1458,2515
827,NVIDIA GeForce RTX 3090,24,1400,1710,304,350,750,1458,2516
828,NVIDIA GeForce RTX 3090,24,1395,1695,394,350,750,1458,2517
829,NVIDIA GeForce RTX 3090,24,1400,1710,304,350,750,1458,2518
830,NVIDIA GeForce RTX 3090,24,1395,1695,293.88,350,750,1458,2519
831,NVIDIA GeForce RTX 3090,24,1400,1695,317.8,350,750,1458,2520
832,AMD Radeon RX 5500 XT,4,1685,1845,241,130,300,408,2521
833,AMD Radeon RX 5500 XT,8,1607,1845,190,130,300,408,2522
834,AMD Radeon RX 5500 XT,8,1685,1845,240.57,130,300,408,2523
835,AMD Radeon RX 5500 XT,8,1607,1865,242,130,300,408,2524
836,AMD Radeon RX 5500 XT,8,1607,1865,280,130,300,408,2525
837,AMD Radeon RX 5500 XT,8,1685,1845,281,130,300,408,2526
838,AMD Radeon RX 5500 XT,4,1647,1845,225,130,300,408,2527
839,AMD Radeon RX 5500 XT,8,1647,1845,247,130,300,408,2528
840,AMD Radeon RX 5500 XT,8,1685,1845,247,130,300,408,2529
841,AMD Radeon RX 5500 XT,8,1607,1845,215,130,300,408,2530
842,AMD Radeon RX 5500 XT,8,1647,1845,215,130,300,408,2531
843,AMD Radeon RX 5500 XT,4,1717,1845,180,130,300,408,2532
844,AMD Radeon RX 5500 XT,8,1685,1845,227,130,300,408,2533
845,AMD Radeon RX 5500 XT,8,1607,1845,257,130,300,408,2534
846,AMD Radeon RX 5500 XT,8,1607,1845,233,130,300,408,2535
847,AMD Radeon RX 5500 XT,4,1607,1845,177.8,130,300,408,2536
848,AMD Radeon RX 5500 XT,8,1607,1845,177.8,130,300,408,2537
849,AMD Radeon RX 5500 XT,8,1607,1845,281,130,300,408,2538
850,AMD Radeon RX 5600 XT,6,1235,1620,240.5,150,450,610,2539
851,AMD Radeon RX 5600 XT,6,1420,1750,279.93,150,450,610,2540
852,AMD Radeon RX 5600 XT,6,1355,1620,290.6,150,450,610,2541
853,AMD Radeon RX 5600 XT,6,1247,1770,283,150,450,610,2542
854,AMD Radeon RX 5600 XT,6,1247,1770,303.7,150,450,610,2543
855,AMD Radeon RX 5600 XT,6,1247,1770,282.6,150,450,610,2544
856,AMD Radeon RX 5600 XT,6,1247,1620,279.85,150,450,610,2545
857,AMD Radeon RX 5600 XT,6,1247,1620,228,150,450,610,2546
858,AMD Radeon RX 5600 XT,6,1247,1620,228,150,450,610,2547
859,AMD Radeon RX 5600 XT,6,1185,1600,297,150,450,610,2548
860,AMD Radeon RX 5600 XT,6,1280,1620,297,150,450,610,2549
861,AMD Radeon RX 5600 XT,6,1235,1620,297,150,450,610,2550
862,AMD Radeon RX 5600 XT,6,1130,1560,231,150,450,610,2551
863,AMD Radeon RX 5600 XT,6,1185,1600,231,150,450,610,2552
864,AMD Radeon RX 5600 XT,6,1247,1620,175,150,450,610,2553
865,AMD Radeon RX 5600 XT,6,1247,1620,230,150,450,610,2554
866,AMD Radeon RX 5600 XT,6,1247,1750,240,150,450,610,2555
867,AMD Radeon RX 5600 XT,6,1247,1620,240,150,450,610,2556
868,AMD Radeon RX 5600 XT,6,1247,1750,254,150,450,610,2557
869,AMD Radeon RX 5600 XT,6,1247,1620,230.5,150,450,610,2558
870,AMD Radeon RX 5600 XT,6,1247,1620,280,150,450,610,2559
871,AMD Radeon RX 5600 XT,6,1247,1750,326,150,450,610,2560
872,AMD Radeon RX 5600 XT,6,1247,1750,326,150,450,610,2561
873,AMD Radeon RX 570,4,1168,1244,236.2,150,450,352,2562
874,AMD Radeon RX 570,8,1228,1331,279,150,450,352,2563
875,AMD Radeon RX 570,8,1168,1266,240,150,450,352,2564
876,AMD Radeon RX 570,4,1168,1310,240,150,450,352,2565
877,AMD Radeon RX 570,4,1168,1254,240,150,450,352,2566
878,AMD Radeon RX 570,4,1168,1310,240,150,450,352,2567
879,AMD Radeon RX 570,8,1168,1310,240,150,450,352,2568
880,AMD Radeon RX 570,4,1168,1295,232,150,450,352,2569
881,AMD Radeon RX 570,4,1168,1255,232,150,450,352,2570
882,AMD Radeon RX 570,8,1168,1255,232,150,450,352,2571
883,AMD Radeon RX 570,4,1244,1255,232,150,450,352,2572
884,AMD Radeon RX 570,8,1244,1281,270,150,450,352,2573
885,AMD Radeon RX 570,4,1168,1244,246,150,450,352,2574
886,AMD Radeon RX 570,4,1168,1268,246.126,150,450,352,2575
887,AMD Radeon RX 570,4,1168,1268,276,150,450,352,2576
888,AMD Radeon RX 570,4,1168,1293,276,150,450,352,2577
889,AMD Radeon RX 570,8,1168,1256,237,150,450,352,2578
890,AMD Radeon RX 570,8,1168,1250,255,150,450,352,2579
891,AMD Radeon RX 570,4,1105,1244,255,150,450,352,2580
892,AMD Radeon RX 570,4,1168,1320,310,150,450,352,2581
893,AMD Radeon RX 570,4,1168,1250,255,150,450,352,2582
894,AMD Radeon RX 570,4,1168,1340,260,150,450,352,2583
895,AMD Radeon RX 570,4,1168,1284,230,150,450,352,2584
896,AMD Radeon RX 570,8,1168,1244,170,150,450,352,2585
897,AMD Radeon RX 570,4,1168,1284,230,150,450,352,2586
898,AMD Radeon RX 570,4,1168,1264,242,150,450,352,2587
899,AMD Radeon RX 570,8,1168,1328,243,150,450,352,2588
900,AMD Radeon RX 570,4,1168,1286,243,150,450,352,2589
901,AMD Radeon RX 570,4,1168,1284,243,150,450,352,2590
902,AMD Radeon RX 570,8,1328,1284,243,150,450,352,2591
903,AMD Radeon RX 570,8,1168,1286,243,150,450,352,2592
904,AMD Radeon RX 570,4,1264,1284,243,150,450,352,2593
905,AMD Radeon RX 5700,8,1515,1750,281,180,450,652,2594
906,AMD Radeon RX 5700,8,1610,1750,286.91,180,450,652,2595
907,AMD Radeon RX 5700,8,1465,1765,280.85,180,450,652,2596
908,AMD Radeon RX 5700,8,1515,1750,271,180,450,652,2597
909,AMD Radeon RX 5700,8,1465,1725,270,180,450,652,2598
910,AMD Radeon RX 5700,8,1610,1750,305,180,450,652,2599
911,AMD Radeon RX 5700,8,1565,1750,269,180,450,652,2600
912,AMD Radeon RX 5700,8,1565,1750,279.85,180,450,652,2601
913,AMD Radeon RX 5700,8,1465,1725,270,180,450,652,2602
914,AMD Radeon RX 5700,8,1465,1725,268,180,450,652,2603
915,AMD Radeon RX 5700,8,1490,1650,254,180,450,652,2604
916,AMD Radeon RX 5700,8,1540,1700,254,180,450,652,2605
917,AMD Radeon RX 5700,8,1490,1725,297,180,450,652,2606
918,AMD Radeon RX 5700,8,1610,1750,297,180,450,652,2607
919,AMD Radeon RX 5700,8,1465,1725,232,180,450,652,2608
920,AMD Radeon RX 5700,8,1515,1750,232,180,450,652,2609
921,AMD Radeon RX 5700,8,1465,1725,270,180,450,652,2610
922,AMD Radeon RX 5700,8,1465,1725,270,180,450,652,2611
923,AMD Radeon RX 5700,8,1515,1750,230,180,450,652,2612
924,AMD Radeon RX 5700,8,1465,1725,270,180,450,652,2613
925,AMD Radeon RX 5700,8,1465,1725,175,180,450,652,2614
926,AMD Radeon RX 5700,8,1610,1750,300,180,450,652,2615
927,AMD Radeon RX 5700,8,1565,1750,240,180,450,652,2616
928,AMD Radeon RX 5700,8,1465,1725,268,180,450,652,2617
929,AMD Radeon RX 5700,8,1465,1725,268,180,450,652,2618
930,AMD Radeon RX 5700,8,1540,1750,254,180,450,652,2619
931,AMD Radeon RX 5700,8,1465,1725,268,180,450,652,2620
932,AMD Radeon RX 5700,8,1565,1750,293,180,450,652,2621
933,AMD Radeon RX 5700,8,1465,1725,266.7,180,450,652,2622
934,AMD Radeon RX 5700,8,1465,1725,266.7,180,450,652,2623
935,AMD Radeon RX 5700 XT,8,1650,1905,281,225,550,747,2624
936,AMD Radeon RX 5700 XT,8,1580,1905,291,225,550,747,2625
937,AMD Radeon RX 5700 XT,8,1690,1945,286.91,225,550,747,2626
938,AMD Radeon RX 5700 XT,8,1605,1905,284.8,225,550,747,2627
939,AMD Radeon RX 5700 XT,8,1605,1905,284.8,225,550,747,2628
940,AMD Radeon RX 5700 XT,8,1810,2025,324.35,225,550,747,2629
941,AMD Radeon RX 5700 XT,8,1605,1905,270,225,550,747,2630
942,AMD Radeon RX 5700 XT,8,1770,2035,305,225,550,747,2631
943,AMD Radeon RX 5700 XT,8,1605,1980,282.6,225,550,747,2632
944,AMD Radeon RX 5700 XT,8,1650,1980,269,225,550,747,2633
945,AMD Radeon RX 5700 XT,8,1770,2010,290,225,550,747,2634
946,AMD Radeon RX 5700 XT,8,1650,1905,279.85,225,550,747,2635
947,AMD Radeon RX 5700 XT,8,1605,1905,270,225,550,747,2636
948,AMD Radeon RX 5700 XT,8,1650,1795,279.85,225,550,747,2637
949,AMD Radeon RX 5700 XT,8,1605,1905,272,225,550,747,2638
950,AMD Radeon RX 5700 XT,8,1630,1905,254,225,550,747,2639
951,AMD Radeon RX 5700 XT,8,1690,1945,254,225,550,747,2640
952,AMD Radeon RX 5700 XT,8,1630,1905,297,225,550,747,2641
953,AMD Radeon RX 5700 XT,8,1730,1980,297,225,550,747,2642
954,AMD Radeon RX 5700 XT,8,1605,1905,232,225,550,747,2643
955,AMD Radeon RX 5700 XT,8,1670,1925,232,225,550,747,2644
956,AMD Radeon RX 5700 XT,8,1605,1905,270,225,550,747,2645
957,AMD Radeon RX 5700 XT,8,1605,1905,270,225,550,747,2646
958,AMD Radeon RX 5700 XT,8,1605,1905,230,225,550,747,2647
959,AMD Radeon RX 5700 XT,8,1605,1905,270,225,550,747,2648
960,AMD Radeon RX 5700 XT,8,1605,1905,300,225,550,747,2649
961,AMD Radeon RX 5700 XT,8,1650,1905,240,225,550,747,2650
962,AMD Radeon RX 5700 XT,8,1605,1905,272,225,550,747,2651
963,AMD Radeon RX 5700 XT,8,1770,2010,306,225,550,747,2652
964,AMD Radeon RX 5700 XT,8,1840,2035,306,225,550,747,2653
965,AMD Radeon RX 5700 XT,8,1670,1925,254,225,550,747,2654
966,AMD Radeon RX 5700 XT,8,1680,1980,266.7,225,550,747,2655
967,AMD Radeon RX 5700 XT,8,1605,1755,272,225,550,747,2656
968,AMD Radeon RX 5700 XT,8,1605,1905,293,225,550,747,2657
969,AMD Radeon RX 5700 XT,8,1605,1905,278,225,550,747,2658
970,AMD Radeon RX 5700 XT,8,1605,1905,266.7,225,550,747,2659
971,AMD Radeon RX 5700 XT,8,1605,1905,266.7,225,550,747,2660
972,AMD Radeon RX 5700 XT,8,1605,1905,293,225,550,747,2661
973,AMD Radeon RX 5700 XT,8,1730,1980,293,225,550,747,2662
974,AMD Radeon RX 5700 XT,8,1810,2025,315,225,550,747,2663
975,AMD Radeon RX 5700 XT,8,1810,2025,315,225,550,747,2664
976,AMD Radeon RX 5700 XT,8,1605,1905,326,225,550,747,2665
977,AMD Radeon RX 580,8,1257,1370,236.2,185,450,405,2666
978,AMD Radeon RX 580,8,1257,1380,278.81,185,450,405,2667
979,AMD Radeon RX 580,8,1257,1380,242,185,450,405,2668
980,AMD Radeon RX 580,8,1257,1380,298,185,450,405,2669
981,AMD Radeon RX 580,8,1257,1380,242,185,450,405,2670
982,AMD Radeon RX 580,8,1257,1380,298,185,450,405,2671
983,AMD Radeon RX 580,8,1257,1431,298,185,450,405,2672
984,AMD Radeon RX 580,8,1257,1360,298,185,450,405,2673
985,AMD Radeon RX 580,8,1340,1340,266.7,185,450,405,2674
986,AMD Radeon RX 580,8,1257,1380,232,185,450,405,2675
987,AMD Radeon RX 580,8,1257,1439,276,185,450,405,2676
988,AMD Radeon RX 580,8,1257,1355,232,185,450,405,2677
989,AMD Radeon RX 580,8,1257,1355,232,185,450,405,2678
990,AMD Radeon RX 580,8,1340,1355,232,185,450,405,2679
991,AMD Radeon RX 580,8,1257,1340,269,185,450,405,2680
992,AMD Radeon RX 580,8,1340,1380,270,185,450,405,2681
993,AMD Radeon RX 580,8,1257,1366,269,185,450,405,2682
994,AMD Radeon RX 580,8,1257,1366,270,185,450,405,2683
995,AMD Radeon RX 580,4,1257,1366,276,185,450,405,2684
996,AMD Radeon RX 580,8,1257,1393,276,185,450,405,2685
997,AMD Radeon RX 580,8,1257,1441,279,185,450,405,2686
998,AMD Radeon RX 580,8,1257,1360,237,185,450,405,2687
999,AMD Radeon RX 580,8,1257,1340,243,185,450,405,2688
1000,AMD Radeon RX 580,8,1257,1340,198,185,450,405,2689
1001,AMD Radeon RX 580,8,1257,1350,255,185,450,405,2690
1002,AMD Radeon RX 580,8,1257,1380,255,185,450,405,2691
1003,AMD Radeon RX 580,8,1257,1425,255,185,450,405,2692
1004,AMD Radeon RX 580,8,1257,1350,255,185,450,405,2693
1005,AMD Radeon RX 580,4,1257,1411,260,185,450,405,2694
1006,AMD Radeon RX 580,8,1257,1366,230,185,450,405,2695
1007,AMD Radeon RX 580,8,1405,1425,279.4,185,450,405,2696
1008,AMD Radeon RX 580,8,1257,1386,266,185,450,405,2697
1009,AMD Radeon RX 580,8,1366,1386,270,185,450,405,2698
1010,AMD Radeon RX 580,8,1364,1450,280,185,450,405,2699
1011,AMD Radeon RX 580,8,1405,1425,270,185,450,405,2700
1012,AMD Radeon RX 580,4,1257,1386,270,185,450,405,2701
1013,AMD Radeon RX 580,4,1366,1386,270,185,450,405,2702
1014,AMD Radeon RX 6700 XT,12,2321,2581,269,230,550,978,2703
1015,AMD Radeon RX 6700 XT,12,2375,2620,303,230,550,978,2704
1016,AMD Radeon RX 6700 XT,12,2457,2622,305,230,550,978,2705
1017,AMD Radeon RX 6700 XT,12,2321,2581,267,230,550,978,2706
1018,AMD Radeon RX 6700 XT,12,2321,2581,295,230,550,978,2707
1019,AMD Radeon RX 6700 XT,12,2321,2581,322,230,550,978,2708
1020,AMD Radeon RX 6700 XT,12,2321,2581,322,230,550,978,2709
1021,AMD Radeon RX 6700 XT,12,2321,2581,296,230,550,978,2710
1022,AMD Radeon RX 6700 XT,12,2321,2581,282,230,550,978,2711
1023,AMD Radeon RX 6700 XT,12,2321,2581,281,230,550,978,2712
1024,AMD Radeon RX 6700 XT,12,2321,2581,267,230,550,978,2713
1025,AMD Radeon RX 6700 XT,12,2321,2581,279,230,550,978,2714
1026,AMD Radeon RX 6700 XT,12,2321,2581,279,230,550,978,2715
1027,AMD Radeon RX 6700 XT,12,2321,2581,247,230,550,978,2716
1028,AMD Radeon RX 6700 XT,12,2321,2581,247,230,550,978,2717
1029,AMD Radeon RX 6700 XT,12,2321,2581,266.7,230,550,978,2718
1030,AMD Radeon RX 6700 XT,12,2321,2622,310.05,230,550,978,2719
1031,AMD Radeon RX 6700 XT,12,2321,2581,260,230,550,978,2720
1032,AMD Radeon RX 6700 XT,12,2330,2615,266.7,230,550,978,2721
1033,AMD Radeon RX 6700 XT,12,2321,2622,323,230,550,978,2722
1034,AMD Radeon RX 6800,16,1700,2105,303,250,600,1124,2723
1035,AMD Radeon RX 6800,16,1700,2105,305,250,600,1124,2724
1036,AMD Radeon RX 6800,16,1700,2105,267,250,600,1124,2725
1037,AMD Radeon RX 6800,16,1700,2105,266.7,250,600,1124,2726
1038,AMD Radeon RX 6800,16,1700,2190,320,250,600,1124,2727
1039,AMD Radeon RX 6800,16,1700,2190,310,250,600,1124,2728
1040,AMD Radeon RX 6800,16,1815,2155,286,250,600,1124,2729
1041,AMD Radeon RX 6800,16,1700,2105,267,250,600,1124,2730
1042,AMD Radeon RX 6800,16,1700,2105,267,250,600,1124,2731
1043,AMD Radeon RX 6800,16,1700,2105,266.75,250,600,1124,2732
1044,AMD Radeon RX 6800,16,1700,2155,300,250,600,1124,2733
1045,AMD Radeon RX 6800,16,1700,2190,320,250,600,1124,2734
