id,brand,name,price,quantity
2830,Fractal Design,Core 1000 USB 3.0,268.81,56
2831,Fractal Design,Define Mini C,363.55,68
2832,Fractal Design,Define Mini C TG,440.85,62
2833,Fractal Design,Node 804,472.02,24
2834,Lian Li,LANCOOL 205M,254.30,51
2835,Thermaltake,V150,311.45,31
2836,Thermaltake,Versa H15,276.32,37
2837,Thermaltake,Level 20 VT,500.45,72
2838,Lian Li,PC-Q15,537.63,59
2839,be quiet!,Dark Base 700,741.60,49
2840,be quiet!,Pure Base 500,304.44,26
2841,be quiet!,Pure Base 500DX,471.70,90
2842,be quiet!,Pure Base 600,370.32,36
2843,be quiet!,Silent Base 600,449.95,25
2844,be quiet!,Silent Base 601,541.45,21
2845,be quiet!,Silent Base 801,677.95,12
2846,be quiet!,Silent Base 802,675.68,43
2847,Cooler Master,CM 590 III,295.52,19
2848,Cooler Master,Force 500,246.02,37
2849,Cooler Master,K350,222.22,71
2850,Cooler Master,MasterBox 5,363.86,24
2851,Cooler Master,MasterBox 5T,454.50,82
2852,Cooler Master,MasterBox E500 (w/o ODD),346.62,7
2853,Cooler Master,MasterBox E500L,201.66,90
2854,Cooler Master,MASTERBOX E501L,224.45,25
2855,Cooler Master,MasterBox K500,374.33,5
2856,Cooler Master,MasterBox K500 ARGB,411.27,41
2857,Cooler Master,MasterBox Lite 5,389.30,88
2858,Cooler Master,MasterBox LITE 5 ARGB,432.02,55
2859,Cooler Master,MasterBox Lite 5 RGB,329.47,10
2860,Cooler Master,MasterBox MB500,360.50,90
2861,Cooler Master,MasterBox MB500 ARGB,429.98,19
2862,Cooler Master,MasterBox MB510L,258.76,3
2863,Cooler Master,MasterBox MB511,281.74,91
2864,Cooler Master,MasterBox MB511 ARGB,335.34,19
2865,Cooler Master,MasterBox MB511 RGB,335.34,23
2866,Cooler Master,MasterBox MB520 ARGB,340.93,11
2867,Cooler Master,MasterBox MB520 RGB,340.93,2
2868,Cooler Master,MasterBox MB530P,527.48,42
2869,Cooler Master,MasterBox NR600 (w/o ODD),305.21,90
2870,Cooler Master,MasterBox NR600 (w/ODD),354.81,4
2871,Cooler Master,MasterBox NR600P,661.75,72
2872,Cooler Master,MasterBox Q500L,290.06,85
2873,Cooler Master,MasterBox TD500,494.08,14
2874,Cooler Master,MasterBox TD500 ARGB,451.41,51
2875,Cooler Master,MasterBox TD500 Mesh w/ Controller,451.45,37
2876,Cooler Master,MasterBox TD500 Mesh White w/ Controller,484.44,20
2877,Cooler Master,MasterCase H500,821.59,27
2878,Cooler Master,MasterCase H500 ARGB,543.22,44
2879,Cooler Master,MasterCase H500M,959.23,77
2880,Cooler Master,MasterCase H500P Mesh,833.33,20
2881,Cooler Master,MasterCase H500P Mesh ARGB,693.97,23
2882,Cooler Master,MasterCase Maker 5,1050.60,2
2883,Cooler Master,MasterCase MC500,1044.13,88
2884,Cooler Master,MasterCase SL600M,1022.48,57
2885,Cooler Master,MasterCase SL600M Black Edition,820.77,77
2886,Cooler Master,MB600L,279.23,15
2887,Cooler Master,MB600L ODD,330.92,66
2888,Cooler Master,N300,240.42,40
2889,Cooler Master,N400,1178.40,46
2890,Cooler Master,Silencio 452,385.48,91
2891,Cooler Master,Silencio S600,413.00,6
2892,Corsair,100R,227.18,57
2893,Corsair,110Q,285.92,27
2894,Corsair,110R,272.55,58
2895,Corsair,200R,286.42,54
2896,Corsair,270R,227.45,89
2897,Corsair,275Q,318.05,4
2898,Corsair,275R,370.32,27
2899,Corsair,275R Airflow,354.45,1
2900,Corsair,4000D,340.80,98
2901,Corsair,4000D Airflow,422.70,34
2902,Corsair,400C,914.55,13
2903,Corsair,450D,417.24,80
2904,Corsair,5000D,633.91,44
2905,Corsair,5000D AIRFLOW,697.06,30
2906,Corsair,500D Premium,752.52,2
2907,Corsair,550D,835.97,21
2908,Corsair,678C,667.94,57
2909,Corsair,Air 540,568.20,91
2910,Corsair,Carbide 175R RGB,295.30,40
2911,Corsair,Crystal 460X RGB,693.83,78
2912,Corsair,Crystal 570X RGB,885.48,17
2913,Corsair,Crystal 570X RGB Mirror Black,880.83,26
2914,Corsair,Crystal 680X RGB,1035.08,56
2915,Corsair,iCUE 220T RGB,497.32,39
2916,Corsair,iCUE 220T RGB Airflow,451.82,54
2917,Corsair,iCUE 4000X RGB,528.62,16
2918,Corsair,iCUE 465X RGB,578.76,16
2919,Corsair,iCUE 5000X RGB,857.68,99
2920,Corsair,Obsidian 500D RGB SE,1187.50,2
2921,Corsair,SPEC OMEGA,536.45,99
2922,Corsair,SPEC-01,238.51,25
2923,Corsair,SPEC-03,791.11,41
2924,Corsair,SPEC-04,349.85,77
2925,Corsair,SPEC-05,263.45,63
2926,Corsair,SPEC-06,1134.27,80
2927,Corsair,SPEC-ALPHA,508.33,71
2928,Corsair,SPEC-DELTA RGB,317.59,97
2929,Corsair,SPEC-OMEGA RGB,725.22,35
2930,Fractal Design,Core 2300,241.33,15
2931,Fractal Design,Core 2500,290.70,96
2932,Fractal Design,Define 7,757.07,16
2933,Fractal Design,Define 7 Compact,488.62,30
2934,Fractal Design,Define 7 Dark,761.62,14
2935,Fractal Design,Define 7 Light,737.15,35
2936,Fractal Design,Define C,402.17,11
2937,Fractal Design,Define C TG,447.58,35
2938,Fractal Design,Define R5,500.05,44
2939,Fractal Design,Define R6,678.22,64
2940,Fractal Design,Define R6 USB-C,735.33,19
2941,Fractal Design,Define R6 USB-C Blackout,727.77,4
2942,Fractal Design,Define S,427.65,79
2943,Fractal Design,Define S2,700.25,100
2944,Fractal Design,Define S2 Blackout,695.60,67
2945,Fractal Design,Define S2 Vision Blackout,920.69,96
2946,Fractal Design,Define S2 Vision RGB,1011.19,19
2947,Fractal Design,Focus G,271.04,57
2948,Fractal Design,Meshify 2,690.74,41
2949,Fractal Design,Meshify 2 Compact,443.12,21
2950,Fractal Design,Meshify 2 Compact TG Dark Tint,386.30,89
2951,Fractal Design,Meshify 2 Compact TG Light Tint,476.02,100
2952,Fractal Design,Meshify 2 Compact White TG Clear Tint,732.73,13
2953,Fractal Design,Meshify C,472.79,8
2954,Fractal Design,Meshify S2,613.80,66
2955,Fractal Design,Vector RS,800.35,100
2956,Fractal Design,Vector RS Blackout,890.75,63
2957,Lian Li,ALPHA 550X,1282.14,13
2958,Lian Li,LANCOOL 215,413.55,91
2959,Lian Li,Lancool II Mesh,527.30,50
2960,Lian Li,LANCOOL II-X,481.80,3
2961,Lian Li,LANCOOL ONE,678.45,39
2962,Lian Li,LANCOOL ONE Digital,647.06,85
2963,Lian Li,O11 Dynamic Mini,527.30,98
2964,Lian Li,PC-O10,1118.80,27
2965,Lian Li,PC-O8X,2100.83,70
2966,Lian Li,PC-X510,2296.39,94
2967,NZXT,H510,356.63,4
2968,NZXT,H510 Elite,677.95,24
2969,NZXT,H510i,457.78,34
2970,NZXT,H700,1340.07,71
2971,NZXT,H700 PUBG,1219.17,94
2972,NZXT,H710,639.37,64
2973,NZXT,H710i,777.60,46
2974,Phanteks,Eclipse P300,299.80,87
2975,Phanteks,Eclipse P300A Mesh,318.55,24
2976,Phanteks,Eclipse P350X,341.66,37
2977,Phanteks,Eclipse P360A,345.30,90
2978,Phanteks,Eclipse P360X,786.97,5
2979,Phanteks,Eclipse P400,363.55,95
2980,Phanteks,Eclipse P400A,390.80,98
2981,Phanteks,Eclipse P400A Digital,454.55,46
2982,Phanteks,Eclipse P400S,377.15,23
2983,Phanteks,Eclipse P500A,577.35,53
2984,Phanteks,Eclipse P500A D-RGB,713.85,97
2985,Phanteks,Eclipse P600S,727.55,34
2986,Phanteks,Enthoo EVOLV ATX,842.61,85
2987,Phanteks,Enthoo EVOLV ATX TG,842.61,56
2988,Phanteks,Enthoo Pro M TG,654.34,68
2989,Phanteks,Evolv X,1000.55,22
2990,SilentiumPC,Armis AR1,168.26,57
2991,SilentiumPC,Armis AR5 RGB,359.45,4
2992,SilentiumPC,Armis AR6,245.61,58
2993,SilentiumPC,Armis AR6Q EVO ARGB,343.43,6
2994,SilentiumPC,Armis AR6X EVO ARGB,371.87,78
2995,SilentiumPC,Armis AR7,340.29,31
2996,SilentiumPC,Armis AR7X EVO ARGB,531.85,36
2997,SilentiumPC,Astrum AT6V,438.57,65
2998,SilentiumPC,Astrum AT6V EVO,463.60,44
2999,SilentiumPC,Regnum RG4,292.97,81
3000,SilentiumPC,Regnum RG4T,297.48,33
3001,SilentiumPC,Regnum RG6V EVO TG ARGB,372.60,19
3002,SilentiumPC,Regnum RG6V TG,322.55,57
3003,SilentiumPC,Signum SG1,236.51,46
3004,SilentiumPC,Signum SG1 TG,250.16,31
3005,SilentiumPC,Signum SG1M,227.41,31
3006,SilentiumPC,Signum SG1M TG,283.87,61
3007,SilentiumPC,Signum SG1Q EVO TG ARGB,304.35,24
3008,SilentiumPC,Signum SG1V EVO TG ARGB,349.85,25
3009,SilentiumPC,Signum SG1X EVO TG ARGB,402.17,37
3010,SilentiumPC,Signum SG1X TG RGB,349.85,8
3011,SilentiumPC,Signum SG7V EVO TG ARGB,454.77,78
3012,SilentiumPC,Signum SG7V TG,418.10,8
3013,Thermaltake,A500,895.85,20
3014,Thermaltake,Commander C31 TG ARGB,395.35,26
3015,Thermaltake,Commander C32 TG ARGB,486.35,49
3016,Thermaltake,Commander C33 TG ARGB,486.35,99
3017,Thermaltake,Commander C34 TG ARGB,395.35,86
3018,Thermaltake,Commander C34 TG Snow ARGB,686.19,55
3019,Thermaltake,Commander C35 TG ARGB,717.22,90
3020,Thermaltake,Commander C36 TG ARGB,454.55,41
3021,Thermaltake,Core G21 Tempered Glass Edition,264.49,79
3022,Thermaltake,Core G3,380.43,4
3023,Thermaltake,Core P3,889.71,94
3024,Thermaltake,Core P3 TG Curved,1018.15,10
3025,Thermaltake,Core P3 TG Snow Edition,760.44,40
3026,Thermaltake,Core P90,900.90,64
3027,Thermaltake,Core X31,810.86,18
3028,Thermaltake,Core X31 TG,527.35,68
3029,Thermaltake,H100 TG,322.55,28
3030,Thermaltake,H200 TG RGB,343.53,45
3031,Thermaltake,H200 TG Snow RGB,486.35,72
3032,Thermaltake,H550 TG ARGB,498.59,56
3033,Thermaltake,Level 20 MT,318.05,96
3034,Thermaltake,Level 20 RS ARGB,773.05,62
3035,Thermaltake,S300 Tempered Glass Edition,395.35,26
3036,Thermaltake,Suppressor F31 TG,702.84,52
3037,Thermaltake,Urban S31,484.44,7
3038,Thermaltake,V200,259.26,14
3039,Thermaltake,V200 RGB,349.85,75
3040,Thermaltake,V250 TG ARGB,372.60,20
3041,Thermaltake,Versa C21,322.96,31
3042,Thermaltake,Versa C22 RGB,309.81,19
3043,Thermaltake,Versa C22 RGB Snow Edition,363.50,88
3044,Thermaltake,Versa C23 RGB,436.35,66
3045,Thermaltake,Versa H21,267.31,9
3046,Thermaltake,Versa H22,275.09,83
3047,Thermaltake,Versa H23,275.91,76
3048,Thermaltake,Versa H24,313.45,54
3049,Thermaltake,Versa H25,319.64,14
3050,Thermaltake,Versa H26,498.86,67
3051,Thermaltake,Versa H35,437.35,58
3052,Thermaltake,Versa J21,326.05,58
3053,Thermaltake,Versa J22,272.55,75
3054,Thermaltake,Versa J23,289.74,25
3055,Thermaltake,Versa J23 RGB,410.87,93
3056,Thermaltake,Versa J24,263.49,70
3057,Thermaltake,Versa J24 RGB,410.73,34
3058,Thermaltake,Versa J25,322.32,18
3059,Thermaltake,Versa J25 RGB,431.75,89
3060,Thermaltake,Versa N21,310.67,96
3061,Thermaltake,Versa N24,364.91,14
3062,Thermaltake,Versa N27,775.46,32
3063,Thermaltake,Versa T25,267.95,17
3064,Thermaltake,View 21 Tempered Glass Edition,299.85,48
3065,Thermaltake,View 22,406.32,44
3066,Thermaltake,View 27,364.27,84
3067,Thermaltake,View 31 TG,691.19,54
3068,Thermaltake,View 37,721.99,78
3069,be quiet!,Dark Base 900,735.78,44
3070,be quiet!,Dark Base Pro 900 Rev. 2,998.27,33
3071,Cooler Master,Cosmos,1939.21,86
3072,Cooler Master,Cosmos C700M,1960.14,76
3073,Cooler Master,Cosmos C700P Black Edition,1353.58,47
3074,Cooler Master,MasterFrame 700,905.22,45
3075,Cooler Master,Stryker SE,796.80,19
3076,Corsair,1000D,2660.84,14
3077,Corsair,750D,657.75,68
3078,Corsair,760T,816.36,46
3079,Corsair,780T,884.52,27
3080,Corsair,Carbide 600Q,723.59,94
3081,Fractal Design,Define 7 XL,941.35,97
3082,Fractal Design,Define 7 XL Dark,934.52,26
3083,Fractal Design,Define 7 XL Light,943.62,5
3084,Fractal Design,Define XL R2,449.22,3
3085,Fractal Design,Meshify 2 XL,829.92,87
3086,Lian Li,O11D XL-A,1032.35,37
3087,Lian Li,O11D XL-W,1160.39,58
3088,Lian Li,O11D XL-X,1000.55,50
3089,Lian Li,PC-O11 Air,1114.30,72
3090,Lian Li,PC-O11 Dynamic,668.35,48
3091,Lian Li,PC-O11ROG,1528.30,26
3092,Lian Li,PC-V750,1988.30,27
3093,Phanteks,Enthoo 719,902.13,11
3094,Phanteks,Enthoo Primo,2418.55,57
3095,Phanteks,Enthoo Pro,454.55,41
3096,Phanteks,Enthoo Pro 2,1089.63,88
3097,Phanteks,Enthoo Pro Tempered Glass,531.85,9
3098,Phanteks,Enthoo Series Primo Aluminum,1091.55,11
3099,Phanteks,PH-ES614PC_BK,541.04,57
3100,Thermaltake,A700 TG,1614.80,99
3101,Thermaltake,AH T600,1282.60,32
3102,Thermaltake,AH T600 Snow,1269.91,24
3103,Thermaltake,Core P8 TG,1032.35,65
3104,Thermaltake,Core V71 TG,946.76,8
3105,Thermaltake,Core W100,2175.45,55
3106,Thermaltake,Core X71,727.95,98
3107,Thermaltake,Level 20,3389.70,65
3108,Thermaltake,Level 20 GT,713.85,22
3109,Thermaltake,Level 20 GT RGB Plus,1551.23,93
3110,Thermaltake,Level 20 HT,982.30,57
3111,Thermaltake,Level 20 HT Snow Edition,1073.30,98
3112,Thermaltake,Tower 900,1094.18,90
3113,Thermaltake,Tower 900 Snow Edition,1159.75,76
3114,Thermaltake,View 51 ARGB Edition,1000.55,79
3115,Thermaltake,View 51 Snow ARGB Edition,1032.35,67
3116,Thermaltake,View 71 TG,782.10,51
3117,Thermaltake,View 71 TG RGB,941.35,93
3118,Thermaltake,View 71 TG RGB Plus,1210.25,41
3119,Thermaltake,View 71 TG Snow,941.35,63
3120,Cooler Master,HAF XB,581.17,54
3121,Cooler Master,HAF XB EVO,568.25,77
3122,Thermaltake,Level 20 XT,909.95,55
3123,Asus,ROG Strix,474.79,30
3124,Asus,ROG STRIX G,1325.37,81
3125,Asus,ROG STRIX G,886.80,42
3126,be quiet!,Dark Power 12,1611.56,71
3127,be quiet!,Dark Power 12,1186.87,100
3128,be quiet!,Dark Power 12,906.31,55
3129,be quiet!,Dark Power Pro 11,1364.77,96
3130,be quiet!,Dark Power Pro 11,950.95,87
3131,be quiet!,Dark Power Pro 11,796.20,7
3132,be quiet!,Dark Power Pro 11,684.73,56
3133,be quiet!,Dark Power Pro 12,1951.95,66
3134,be quiet!,Dark Power Pro 12,1853.85,13
3135,be quiet!,POWER 2,327.10,30
3136,be quiet!,POWER 2,256.57,40
3137,be quiet!,Power Zone,541.45,67
3138,be quiet!,Pure Power 10,207.43,70
3139,be quiet!,Pure Power 10 CM,368.19,9
3140,be quiet!,Pure Power 10 CM,444.94,31
3141,be quiet!,Pure Power 11,208.85,11
3142,be quiet!,Pure Power 11,245.25,69
3143,be quiet!,Pure Power 11,422.70,69
3144,be quiet!,Pure Power 11,217.95,24
3145,be quiet!,Pure Power 11 CM,391.03,73
3146,be quiet!,Pure Power 11 CM,490.72,20
3147,be quiet!,Pure Power 11 CM,331.70,39
3148,be quiet!,Pure Power 11 CM,295.66,62
3149,be quiet!,SFX L Power,554.60,76
3150,be quiet!,SFX L Power,472.70,27
3151,be quiet!,Straight Power 11,568.07,35
3152,be quiet!,Straight Power 11,490.95,46
3153,be quiet!,Straight Power 11,686.37,58
3154,be quiet!,Straight Power 11,461.37,1
3155,be quiet!,Straight Power 11,866.05,59
3156,be quiet!,Straight Power 11,391.76,53
3157,be quiet!,System Power 9,190.42,48
3158,be quiet!,System Power 9,272.55,7
3159,be quiet!,System Power 9,228.64,86
3160,be quiet!,System Power 9,310.40,11
3161,be quiet!,System Power 9 CM,367.41,9
3162,be quiet!,System Power 9 CM,284.15,44
3163,BitFenix,Formula Gold,363.55,60
3164,BitFenix,Formula Gold,476.20,68
3165,BitFenix,Formula Gold,340.80,51
3166,BitFenix,Formula Gold,333.92,13
3167,BitFenix,Whisper M,431.80,58
3168,BitFenix,Whisper M,541.45,94
3169,BitFenix,Whisper M,386.30,47
3170,BitFenix,Whisper M,409.05,49
3171,BitFenix,Whisper M,636.55,83
3172,Cooler Master,MWE Bronze,286.20,69
3173,Cooler Master,MWE Bronze V2,374.69,91
3174,Cooler Master,MWE Bronze V2,242.92,13
3175,Cooler Master,MWE Bronze V2,427.65,47
3176,Cooler Master,MWE Bronze V2,230.41,58
3177,Cooler Master,MWE Bronze V2,300.03,96
3178,Cooler Master,MWE Bronze V2,231.78,99
3179,Cooler Master,MWE Bronze V2,245.43,92
3180,Cooler Master,MWE White V2 230V,173.67,96
3181,Cooler Master,MWE White V2 230V,398.13,26
3182,Cooler Master,V SFX Gold,755.03,23
3183,Cooler Master,V SFX Gold,679.72,26
3184,Cooler Master,V SFX Gold,617.57,3
3185,Cooler Master,VSM,1160.25,59
3186,Corsair,AXi,2347.39,71
3187,Corsair,CV,201.52,10
3188,Corsair,HX Platinum,977.80,96
3189,Corsair,HX Platinum,832.20,7
3190,Corsair,HX Platinum,735.28,88
3191,Corsair,HXi,1319.00,13
3192,Corsair,HXi,1301.03,65
3193,Corsair,HXi,974.93,7
3194,Corsair,HXi,788.97,70
3195,Corsair,RM (2019),522.80,78
3196,Corsair,RM (2019),598.28,76
3197,Corsair,RM (2019),454.55,7
3198,Corsair,RMi,757.07,68
3199,Corsair,RMi,662.89,32
3200,Corsair,RMx (2018),654.75,63
3201,Corsair,RMx (2018),584.27,94
3202,Corsair,RMx (2018),495.95,7
3203,Corsair,RMx (2018),386.30,56
3204,Corsair,SF,743.42,1
3205,Corsair,SF,627.45,7
3206,Corsair,SF,418.69,12
3207,Corsair,TXM Gold,358.27,82
3208,EVGA,B3,272.95,88
3209,EVGA,B3,873.60,73
3210,EVGA,BQ,302.07,41
3211,EVGA,BQ,414.14,45
3212,EVGA,BQ,250.34,26
3213,EVGA,BQ,474.79,37
3214,EVGA,BQ,370.60,35
3215,EVGA,BR,254.16,79
3216,EVGA,BR,186.28,52
3217,EVGA,BR,250.75,70
3218,EVGA,BR,304.40,6
3219,EVGA,BT,227.45,67
3220,EVGA,G3,527.53,49
3221,EVGA,G3,509.28,45
3222,EVGA,G5,552.83,50
3223,EVGA,G5,697.92,42
3224,EVGA,G5,814.45,57
3225,EVGA,G5,773.59,60
3226,EVGA,GD (2019),318.59,97
3227,EVGA,GD (2019),400.40,57
3228,EVGA,GD (2019),268.54,65
3229,EVGA,P2,2043.45,35
3230,EVGA,P2,1346.80,82
3231,EVGA,P2,1560.65,73
3232,Fractal Design,Ion SFX-L,549.41,88
3233,Fractal Design,Ion SFX-L,467.01,58
3234,Fractal Design,Ion+,576.80,99
3235,Fractal Design,Ion+,486.35,11
3236,Fractal Design,Ion+,643.92,87
3237,Fractal Design,Ion+,531.85,47
3238,Fractal Design,Tesla R2,496.72,23
3239,Gigabyte,AORUS P GM,525.21,57
3240,Gigabyte,AORUS P GM,472.93,69
3241,Gigabyte,P-B,185.87,79
3242,Gigabyte,P-B,245.43,92
3243,Gigabyte,P-B,195.74,47
3244,Phanteks,AMP,628.72,40
3245,Phanteks,AMP,569.30,14
3246,Phanteks,AMP,409.05,5
3247,SeaSonic,Core GC,363.55,24
3248,SeaSonic,CORE GM,383.97,45
3249,SeaSonic,CORE GM,310.77,81
3250,SeaSonic,FOCUS,554.19,20
3251,SeaSonic,FOCUS,452.22,41
3252,SeaSonic,FOCUS,361.95,77
3253,SeaSonic,FOCUS,842.93,39
3254,SeaSonic,FOCUS Gold,561.29,83
3255,SeaSonic,FOCUS Gold,522.29,74
3256,SeaSonic,FOCUS Gold,457.78,56
3257,SeaSonic,FOCUS Plus Gold,532.53,39
3258,SeaSonic,FOCUS Plus Gold,632.31,59
3259,SeaSonic,FOCUS Plus Gold,458.55,69
3260,SeaSonic,FOCUS Plus Platinum,547.77,63
3261,SeaSonic,FOCUS Plus Platinum,561.29,67
3262,SeaSonic,FOCUS PX,1159.07,2
3263,SeaSonic,FOCUS SGX,807.03,54
3264,SeaSonic,FOCUS SGX,475.75,60
3265,SeaSonic,FOCUS SGX,528.57,61
3266,SeaSonic,PRIME,1064.20,16
3267,SeaSonic,PRIME,869.96,39
3268,SeaSonic,PRIME,636.55,61
3269,SeaSonic,PRIME Fanless,703.16,52
3270,SeaSonic,PRIME Gold,1395.80,61
3271,SeaSonic,PRIME Gold,945.40,42
3272,SeaSonic,PRIME PX,1833.42,32
3273,SeaSonic,PRIME PX,893.57,3
3274,SeaSonic,PRIME Titanium,1128.13,52
3275,SeaSonic,PRIME TX,1043.72,98
3276,SeaSonic,PRIME TX,792.16,19
3277,SeaSonic,PRIME Ultra Platinum,573.16,60
3278,SeaSonic,PRIME Ultra Titanium,1043.72,93
3279,SeaSonic,PRIME Ultra Titanium,907.22,9
3280,SeaSonic,S12III,299.80,60
3281,SeaSonic,S12III,223.04,30
3282,SeaSonic,S12III,227.59,23
3283,SilentiumPC,Supremo FM2,440.90,14
3284,SilentiumPC,Supremo FM2,418.10,28
3285,SilentiumPC,Supremo L2,386.25,66
3286,SilentiumPC,Supremo L2 V2,327.10,39
3287,SilentiumPC,Vero L2,332.56,55
3288,Silverstone,Essential,413.55,31
3289,Silverstone,Essential,370.32,39
3290,Silverstone,Nightjar,777.64,16
3291,Silverstone,SFX,1007.32,67
3292,Silverstone,SFX,546.09,90
3293,Silverstone,SFX,811.67,86
3294,Silverstone,SFX,397.35,69
3295,Silverstone,Strider,1619.30,37
3296,Silverstone,Strider Platinum,1136.14,57
3297,Silverstone,Strider Platinum S,1210.25,94
3298,Silverstone,Strider Platinum S,984.57,64
3299,Silverstone,Strider Titanium,1416.82,7
3300,Silverstone,SX-G,682.23,50
3301,Silverstone,SX-LPT,939.07,10
3302,Silverstone,SX-PT,814.22,58
3303,Silverstone,SX500-G,612.57,14
3304,Silverstone,SX700-PT,800.30,79
3305,Super Flower,Leadex III Gold,800.30,95
3306,Super Flower,Leadex III Gold,596.23,57
3307,Super Flower,Leadex III Gold,491.13,11
3308,Super Flower,Leadex III Gold,440.80,13
3309,Thermaltake,German,277.78,82
3310,Thermaltake,Toughpower Grand RGB,778.00,82
3311,Thermaltake,Toughpower Grand RGB,633.18,80
3312,Thermaltake,Toughpower GX1,461.60,54
3313,Thermaltake,TOUGHPOWER PF1 ARGB,1769.72,85
3314,Thermaltake,TOUGHPOWER PF1 ARGB,1902.36,66
3315,Thermaltake,Toughpower SFX,861.82,12
